ini_id,legislatura,cap,cap_label,model_version
315711,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315710,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315709,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315708,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315706,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315704,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315703,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315702,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315701,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315700,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315699,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315698,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315697,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315696,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315694,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315693,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315692,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315691,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315689,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315688,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315686,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315685,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315684,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315683,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315682,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315681,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315679,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315678,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315676,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315675,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315674,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315673,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315672,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315671,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315670,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315668,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315664,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315663,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315662,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315660,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315659,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315657,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315649,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315648,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315647,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315646,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315645,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315644,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315642,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315641,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315637,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315636,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315635,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315634,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315633,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315632,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315631,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315630,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315629,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315627,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315626,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315624,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315623,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315622,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315620,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315619,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315618,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315617,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315615,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315614,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315613,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315612,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315610,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315609,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315608,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315606,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315605,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315604,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315603,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315601,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315600,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315599,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315598,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315596,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315593,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315592,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315591,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315590,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315589,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315587,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315586,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315585,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315584,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315583,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315582,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315581,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315579,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315578,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315577,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315576,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315575,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315574,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315573,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315572,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315571,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315570,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315569,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315567,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315565,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315563,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315561,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315559,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315558,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315556,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315555,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315554,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315552,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315551,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315549,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315548,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315547,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315546,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315543,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315542,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315541,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315538,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315537,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315535,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315534,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315532,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315531,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315530,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315529,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315528,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315526,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315525,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315524,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315523,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315522,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315521,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315519,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315520,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315517,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315515,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315514,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315511,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315510,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315507,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315506,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315505,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315502,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315500,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315499,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315498,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315497,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315496,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315495,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315494,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315493,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315491,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315490,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315489,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315488,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315487,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315486,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315485,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315484,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315483,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315482,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315481,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315479,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315478,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315477,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315476,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315475,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315474,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315473,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315471,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315470,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315469,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315467,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315466,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315465,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315464,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315463,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315462,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315461,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315459,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315456,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315455,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315454,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315452,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315451,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315450,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315449,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315448,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315447,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315446,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315444,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315439,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315438,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315437,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315436,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315435,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315434,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315430,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315429,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315427,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315426,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315425,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315424,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315423,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315422,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315421,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315420,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315418,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315417,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315415,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315414,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315413,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315412,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315410,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315409,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315408,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315407,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315406,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315403,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315402,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315400,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315399,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315398,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315397,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315396,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315394,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315393,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315392,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315391,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315389,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315388,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315387,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315386,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315385,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315384,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315383,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315382,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315380,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315379,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315377,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315376,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315374,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315373,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315372,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315370,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315369,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315368,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315366,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315365,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315364,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315363,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315362,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315361,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315360,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315359,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315358,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315357,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315356,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315355,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315354,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315352,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315351,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315350,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315349,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315346,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315344,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315343,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315342,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315341,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315339,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315338,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315337,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315336,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315331,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315329,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315335,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315332,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315330,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315328,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315327,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315325,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315324,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315320,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315318,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315317,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315316,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315314,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315313,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315312,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315311,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315310,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315309,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315306,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315305,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315304,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315301,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315300,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315296,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315295,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315294,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315293,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315291,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315290,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315288,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315287,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315286,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315284,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315283,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315282,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315281,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315280,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315279,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315276,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315274,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315273,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315268,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315267,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315266,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315265,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315264,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315263,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315258,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315257,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315256,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315255,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315254,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315253,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315252,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315251,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315249,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315247,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315246,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315244,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315243,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315242,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315240,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315239,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315238,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315237,L17,16,Defesa,xlm-roberta-large-pooled-cap-v3
315236,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315234,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315233,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315232,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315231,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315230,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315229,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315228,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315226,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315225,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315223,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315222,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315220,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315218,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315216,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315215,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315214,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315212,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315211,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315210,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315208,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315207,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315205,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315204,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315203,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315202,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315201,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315200,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315199,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315198,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315196,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315195,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315194,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315193,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315192,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315190,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315189,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315187,L17,6,Educação,xlm-roberta-large-pooled-cap-v3
315185,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315184,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315183,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315182,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315181,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
